interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,day_ahead_lmp,energy,congestion,loss
2024-01-05T02:00:00-05:00,2024-01-05 07:00:00+00:00,2024-01-05T03:00:00-05:00,2024-01-05 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.09,48.97,0.02,-1.9
2024-01-05T03:00:00-05:00,2024-01-05 08:00:00+00:00,2024-01-05T04:00:00-05:00,2024-01-05 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,48.67,50.7,0.03,-2.06
2024-01-05T04:00:00-05:00,2024-01-05 09:00:00+00:00,2024-01-05T05:00:00-05:00,2024-01-05 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.93,50.17,0.02,-2.26
2024-01-05T05:00:00-05:00,2024-01-05 10:00:00+00:00,2024-01-05T06:00:00-05:00,2024-01-05 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,57.35,60.22,0.0,-2.87
2024-01-05T06:00:00-05:00,2024-01-05 11:00:00+00:00,2024-01-05T07:00:00-05:00,2024-01-05 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,75.45,79.68,0.0,-4.23
2024-01-05T07:00:00-05:00,2024-01-05 12:00:00+00:00,2024-01-05T08:00:00-05:00,2024-01-05 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,72.76,76.25,0.0,-3.49
2024-01-05T08:00:00-05:00,2024-01-05 13:00:00+00:00,2024-01-05T09:00:00-05:00,2024-01-05 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,71.42,74.19,0.0,-2.77
2024-01-05T09:00:00-05:00,2024-01-05 14:00:00+00:00,2024-01-05T10:00:00-05:00,2024-01-05 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,48.32,49.22,0.0,-0.9
2024-01-05T10:00:00-05:00,2024-01-05 15:00:00+00:00,2024-01-05T11:00:00-05:00,2024-01-05 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.75,46.33,0.0,1.42
2024-01-05T11:00:00-05:00,2024-01-05 16:00:00+00:00,2024-01-05T12:00:00-05:00,2024-01-05 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.7,44.51,0.0,1.19
2024-01-05T12:00:00-05:00,2024-01-05 17:00:00+00:00,2024-01-05T13:00:00-05:00,2024-01-05 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.93,41.95,0.0,0.98
2024-01-05T13:00:00-05:00,2024-01-05 18:00:00+00:00,2024-01-05T14:00:00-05:00,2024-01-05 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.27,42.62,0.0,0.65
2024-01-05T14:00:00-05:00,2024-01-05 19:00:00+00:00,2024-01-05T15:00:00-05:00,2024-01-05 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.47,45.03,0.0,0.44
2024-01-05T15:00:00-05:00,2024-01-05 20:00:00+00:00,2024-01-05T16:00:00-05:00,2024-01-05 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.59,49.2,0.0,-1.61
2024-01-05T16:00:00-05:00,2024-01-05 21:00:00+00:00,2024-01-05T17:00:00-05:00,2024-01-05 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,58.53,63.93,0.0,-5.4
2024-01-05T17:00:00-05:00,2024-01-05 22:00:00+00:00,2024-01-05T18:00:00-05:00,2024-01-05 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,68.92,74.51,0.0,-5.59
2024-01-05T18:00:00-05:00,2024-01-05 23:00:00+00:00,2024-01-05T19:00:00-05:00,2024-01-06 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,65.96,71.26,0.0,-5.3
2024-01-05T19:00:00-05:00,2024-01-06 00:00:00+00:00,2024-01-05T20:00:00-05:00,2024-01-06 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,58.55,63.24,0.0,-4.69
2024-01-05T20:00:00-05:00,2024-01-06 01:00:00+00:00,2024-01-05T21:00:00-05:00,2024-01-06 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,58.92,60.85,0.0,-1.93
2024-01-05T21:00:00-05:00,2024-01-06 02:00:00+00:00,2024-01-05T22:00:00-05:00,2024-01-06 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,54.31,56.25,0.0,-1.94
2024-01-05T22:00:00-05:00,2024-01-06 03:00:00+00:00,2024-01-05T23:00:00-05:00,2024-01-06 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.9,49.2,0.0,-1.3
2024-01-05T23:00:00-05:00,2024-01-06 04:00:00+00:00,2024-01-06T00:00:00-05:00,2024-01-06 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.95,47.63,0.0,-1.68
2024-01-06T00:00:00-05:00,2024-01-06 05:00:00+00:00,2024-01-06T01:00:00-05:00,2024-01-06 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.56,47.02,0.0,-1.46
2024-01-06T01:00:00-05:00,2024-01-06 06:00:00+00:00,2024-01-06T02:00:00-05:00,2024-01-06 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,44.53,45.95,0.0,-1.42
2024-01-06T02:00:00-05:00,2024-01-06 07:00:00+00:00,2024-01-06T03:00:00-05:00,2024-01-06 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.94,39.25,0.0,-0.31
2024-01-06T03:00:00-05:00,2024-01-06 08:00:00+00:00,2024-01-06T04:00:00-05:00,2024-01-06 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.59,41.95,0.0,-0.36
2024-01-06T04:00:00-05:00,2024-01-06 09:00:00+00:00,2024-01-06T05:00:00-05:00,2024-01-06 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.08,41.6,0.0,-0.52
2024-01-06T05:00:00-05:00,2024-01-06 10:00:00+00:00,2024-01-06T06:00:00-05:00,2024-01-06 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.17,42.71,0.0,-1.54
2024-01-06T06:00:00-05:00,2024-01-06 11:00:00+00:00,2024-01-06T07:00:00-05:00,2024-01-06 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.92,48.44,0.0,-1.52
2024-01-06T07:00:00-05:00,2024-01-06 12:00:00+00:00,2024-01-06T08:00:00-05:00,2024-01-06 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.57,47.07,0.0,-1.5
2024-01-06T08:00:00-05:00,2024-01-06 13:00:00+00:00,2024-01-06T09:00:00-05:00,2024-01-06 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.29,48.9,0.0,-1.61
2024-01-06T09:00:00-05:00,2024-01-06 14:00:00+00:00,2024-01-06T10:00:00-05:00,2024-01-06 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,50.84,52.83,0.0,-1.99
2024-01-06T10:00:00-05:00,2024-01-06 15:00:00+00:00,2024-01-06T11:00:00-05:00,2024-01-06 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.97,49.92,0.0,-1.95
2024-01-06T11:00:00-05:00,2024-01-06 16:00:00+00:00,2024-01-06T12:00:00-05:00,2024-01-06 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.98,56.18,0.0,-2.2
2024-01-06T12:00:00-05:00,2024-01-06 17:00:00+00:00,2024-01-06T13:00:00-05:00,2024-01-06 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,60.68,63.26,0.0,-2.58
2024-01-06T13:00:00-05:00,2024-01-06 18:00:00+00:00,2024-01-06T14:00:00-05:00,2024-01-06 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,61.29,63.89,0.0,-2.6
2024-01-06T14:00:00-05:00,2024-01-06 19:00:00+00:00,2024-01-06T15:00:00-05:00,2024-01-06 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,56.92,59.34,0.0,-2.42
2024-01-06T15:00:00-05:00,2024-01-06 20:00:00+00:00,2024-01-06T16:00:00-05:00,2024-01-06 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.2,56.2,0.0,-3.0
2024-01-06T16:00:00-05:00,2024-01-06 21:00:00+00:00,2024-01-06T17:00:00-05:00,2024-01-06 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,60.45,63.95,0.0,-3.5
2024-01-06T17:00:00-05:00,2024-01-06 22:00:00+00:00,2024-01-06T18:00:00-05:00,2024-01-06 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,63.62,67.36,0.0,-3.74
2024-01-06T18:00:00-05:00,2024-01-06 23:00:00+00:00,2024-01-06T19:00:00-05:00,2024-01-07 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,54.57,56.82,0.0,-2.25
2024-01-06T19:00:00-05:00,2024-01-07 00:00:00+00:00,2024-01-06T20:00:00-05:00,2024-01-07 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,48.28,50.2,0.0,-1.92
2024-01-06T20:00:00-05:00,2024-01-07 01:00:00+00:00,2024-01-06T21:00:00-05:00,2024-01-07 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.86,48.74,0.0,-1.88
2024-01-06T21:00:00-05:00,2024-01-07 02:00:00+00:00,2024-01-06T22:00:00-05:00,2024-01-07 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.99,48.94,0.0,-1.95
2024-01-06T22:00:00-05:00,2024-01-07 03:00:00+00:00,2024-01-06T23:00:00-05:00,2024-01-07 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.17,39.75,0.0,-1.58
2024-01-06T23:00:00-05:00,2024-01-07 04:00:00+00:00,2024-01-07T00:00:00-05:00,2024-01-07 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.64,50.05,0.0,-2.41
2024-01-07T00:00:00-05:00,2024-01-07 05:00:00+00:00,2024-01-07T01:00:00-05:00,2024-01-07 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,48.86,50.87,0.0,-2.01
2024-01-07T01:00:00-05:00,2024-01-07 06:00:00+00:00,2024-01-07T02:00:00-05:00,2024-01-07 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.04,41.97,0.0,-1.93
2024-01-07T02:00:00-05:00,2024-01-07 07:00:00+00:00,2024-01-07T03:00:00-05:00,2024-01-07 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.87,41.77,0.0,-0.9
2024-01-07T03:00:00-05:00,2024-01-07 08:00:00+00:00,2024-01-07T04:00:00-05:00,2024-01-07 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.85,38.82,0.0,-0.97
2024-01-07T04:00:00-05:00,2024-01-07 09:00:00+00:00,2024-01-07T05:00:00-05:00,2024-01-07 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.8,38.77,0.0,-0.97
2024-01-07T05:00:00-05:00,2024-01-07 10:00:00+00:00,2024-01-07T06:00:00-05:00,2024-01-07 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.71,39.5,0.0,-1.79
2024-01-07T06:00:00-05:00,2024-01-07 11:00:00+00:00,2024-01-07T07:00:00-05:00,2024-01-07 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.65,39.35,0.0,-1.7
2024-01-07T07:00:00-05:00,2024-01-07 12:00:00+00:00,2024-01-07T08:00:00-05:00,2024-01-07 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.66,43.53,0.0,-1.87
2024-01-07T08:00:00-05:00,2024-01-07 13:00:00+00:00,2024-01-07T09:00:00-05:00,2024-01-07 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.16,48.15,0.0,-1.99
2024-01-07T09:00:00-05:00,2024-01-07 14:00:00+00:00,2024-01-07T10:00:00-05:00,2024-01-07 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.24,53.6,0.0,-2.36
2024-01-07T10:00:00-05:00,2024-01-07 15:00:00+00:00,2024-01-07T11:00:00-05:00,2024-01-07 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,57.36,60.05,0.0,-2.69
2024-01-07T11:00:00-05:00,2024-01-07 16:00:00+00:00,2024-01-07T12:00:00-05:00,2024-01-07 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,58.43,61.42,0.0,-2.99
2024-01-07T12:00:00-05:00,2024-01-07 17:00:00+00:00,2024-01-07T13:00:00-05:00,2024-01-07 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,62.01,66.3,0.0,-4.29
2024-01-07T13:00:00-05:00,2024-01-07 18:00:00+00:00,2024-01-07T14:00:00-05:00,2024-01-07 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,61.6,64.56,0.0,-2.96
2024-01-07T14:00:00-05:00,2024-01-07 19:00:00+00:00,2024-01-07T15:00:00-05:00,2024-01-07 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,61.32,64.32,0.0,-3.0
2024-01-07T15:00:00-05:00,2024-01-07 20:00:00+00:00,2024-01-07T16:00:00-05:00,2024-01-07 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,56.74,59.42,0.0,-2.68
2024-01-07T16:00:00-05:00,2024-01-07 21:00:00+00:00,2024-01-07T17:00:00-05:00,2024-01-07 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,60.53,64.68,0.0,-4.15
2024-01-07T17:00:00-05:00,2024-01-07 22:00:00+00:00,2024-01-07T18:00:00-05:00,2024-01-07 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,66.07,72.18,0.0,-6.11
2024-01-07T18:00:00-05:00,2024-01-07 23:00:00+00:00,2024-01-07T19:00:00-05:00,2024-01-08 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,61.37,66.49,0.0,-5.12
2024-01-07T19:00:00-05:00,2024-01-08 00:00:00+00:00,2024-01-07T20:00:00-05:00,2024-01-08 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,59.67,63.45,0.0,-3.78
2024-01-07T20:00:00-05:00,2024-01-08 01:00:00+00:00,2024-01-07T21:00:00-05:00,2024-01-08 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.76,56.06,0.0,-2.3
2024-01-07T21:00:00-05:00,2024-01-08 02:00:00+00:00,2024-01-07T22:00:00-05:00,2024-01-08 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,48.63,50.73,0.0,-2.1
2024-01-07T22:00:00-05:00,2024-01-08 03:00:00+00:00,2024-01-07T23:00:00-05:00,2024-01-08 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.25,48.98,0.0,-1.73
2024-01-07T23:00:00-05:00,2024-01-08 04:00:00+00:00,2024-01-08T00:00:00-05:00,2024-01-08 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.61,53.78,0.0,-2.17
2024-01-08T00:00:00-05:00,2024-01-08 05:00:00+00:00,2024-01-08T01:00:00-05:00,2024-01-08 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,49.0,48.94,0.0,0.06
2024-01-08T01:00:00-05:00,2024-01-08 06:00:00+00:00,2024-01-08T02:00:00-05:00,2024-01-08 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.44,47.48,0.0,-0.04
2024-01-08T02:00:00-05:00,2024-01-08 07:00:00+00:00,2024-01-08T03:00:00-05:00,2024-01-08 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.47,45.5,0.0,-0.03
2024-01-08T03:00:00-05:00,2024-01-08 08:00:00+00:00,2024-01-08T04:00:00-05:00,2024-01-08 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.4,45.48,0.0,-0.08
2024-01-08T04:00:00-05:00,2024-01-08 09:00:00+00:00,2024-01-08T05:00:00-05:00,2024-01-08 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.05,46.16,0.0,-0.11
2024-01-08T05:00:00-05:00,2024-01-08 10:00:00+00:00,2024-01-08T06:00:00-05:00,2024-01-08 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.63,48.95,0.0,-2.32
2024-01-08T06:00:00-05:00,2024-01-08 11:00:00+00:00,2024-01-08T07:00:00-05:00,2024-01-08 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,67.94,71.27,0.0,-3.33
2024-01-08T07:00:00-05:00,2024-01-08 12:00:00+00:00,2024-01-08T08:00:00-05:00,2024-01-08 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,86.18,90.96,0.0,-4.78
2024-01-08T08:00:00-05:00,2024-01-08 13:00:00+00:00,2024-01-08T09:00:00-05:00,2024-01-08 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,67.15,70.81,-0.06,-3.6
2024-01-08T09:00:00-05:00,2024-01-08 14:00:00+00:00,2024-01-08T10:00:00-05:00,2024-01-08 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.78,50.08,0.0,-2.3
2024-01-08T10:00:00-05:00,2024-01-08 15:00:00+00:00,2024-01-08T11:00:00-05:00,2024-01-08 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,49.2,51.2,0.0,-2.0
2024-01-08T11:00:00-05:00,2024-01-08 16:00:00+00:00,2024-01-08T12:00:00-05:00,2024-01-08 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.87,48.82,0.0,-1.95
2024-01-08T12:00:00-05:00,2024-01-08 17:00:00+00:00,2024-01-08T13:00:00-05:00,2024-01-08 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.8,45.56,0.0,-1.76
2024-01-08T13:00:00-05:00,2024-01-08 18:00:00+00:00,2024-01-08T14:00:00-05:00,2024-01-08 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.74,47.59,0.0,-1.85
2024-01-08T14:00:00-05:00,2024-01-08 19:00:00+00:00,2024-01-08T15:00:00-05:00,2024-01-08 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.5,47.27,0.0,-1.77
2024-01-08T15:00:00-05:00,2024-01-08 20:00:00+00:00,2024-01-08T16:00:00-05:00,2024-01-08 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,56.17,58.25,0.0,-2.08
2024-01-08T16:00:00-05:00,2024-01-08 21:00:00+00:00,2024-01-08T17:00:00-05:00,2024-01-08 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,69.53,75.79,0.0,-6.26
2024-01-08T17:00:00-05:00,2024-01-08 22:00:00+00:00,2024-01-08T18:00:00-05:00,2024-01-08 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,82.81,90.58,0.03,-7.8
2024-01-08T18:00:00-05:00,2024-01-08 23:00:00+00:00,2024-01-08T19:00:00-05:00,2024-01-09 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,66.81,73.03,0.02,-6.24
2024-01-08T19:00:00-05:00,2024-01-09 00:00:00+00:00,2024-01-08T20:00:00-05:00,2024-01-09 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,68.97,75.02,0.02,-6.07
2024-01-08T20:00:00-05:00,2024-01-09 01:00:00+00:00,2024-01-08T21:00:00-05:00,2024-01-09 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,64.92,67.31,0.01,-2.4
2024-01-08T21:00:00-05:00,2024-01-09 02:00:00+00:00,2024-01-08T22:00:00-05:00,2024-01-09 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,56.6,58.54,0.0,-1.94
2024-01-08T22:00:00-05:00,2024-01-09 03:00:00+00:00,2024-01-08T23:00:00-05:00,2024-01-09 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.34,48.98,0.0,-1.64
2024-01-08T23:00:00-05:00,2024-01-09 04:00:00+00:00,2024-01-09T00:00:00-05:00,2024-01-09 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.91,48.76,0.0,-1.85
2024-01-09T00:00:00-05:00,2024-01-09 05:00:00+00:00,2024-01-09T01:00:00-05:00,2024-01-09 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,57.01,57.56,0.0,-0.55
2024-01-09T01:00:00-05:00,2024-01-09 06:00:00+00:00,2024-01-09T02:00:00-05:00,2024-01-09 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,55.51,56.13,-0.02,-0.6
2024-01-09T02:00:00-05:00,2024-01-09 07:00:00+00:00,2024-01-09T03:00:00-05:00,2024-01-09 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.5,54.37,-0.29,-0.58
2024-01-09T03:00:00-05:00,2024-01-09 08:00:00+00:00,2024-01-09T04:00:00-05:00,2024-01-09 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,55.55,56.9,-0.74,-0.61
2024-01-09T04:00:00-05:00,2024-01-09 09:00:00+00:00,2024-01-09T05:00:00-05:00,2024-01-09 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,55.99,57.05,-0.16,-0.9
2024-01-09T05:00:00-05:00,2024-01-09 10:00:00+00:00,2024-01-09T06:00:00-05:00,2024-01-09 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,55.14,57.38,0.0,-2.24
2024-01-09T06:00:00-05:00,2024-01-09 11:00:00+00:00,2024-01-09T07:00:00-05:00,2024-01-09 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,65.85,68.48,0.0,-2.63
2024-01-09T07:00:00-05:00,2024-01-09 12:00:00+00:00,2024-01-09T08:00:00-05:00,2024-01-09 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,64.48,67.97,-0.97,-2.52
2024-01-09T08:00:00-05:00,2024-01-09 13:00:00+00:00,2024-01-09T09:00:00-05:00,2024-01-09 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,66.61,69.22,0.0,-2.61
2024-01-09T09:00:00-05:00,2024-01-09 14:00:00+00:00,2024-01-09T10:00:00-05:00,2024-01-09 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,73.93,76.59,0.0,-2.66
2024-01-09T10:00:00-05:00,2024-01-09 15:00:00+00:00,2024-01-09T11:00:00-05:00,2024-01-09 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,49.42,50.83,0.0,-1.41
2024-01-09T11:00:00-05:00,2024-01-09 16:00:00+00:00,2024-01-09T12:00:00-05:00,2024-01-09 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,49.13,50.57,0.0,-1.44
2024-01-09T12:00:00-05:00,2024-01-09 17:00:00+00:00,2024-01-09T13:00:00-05:00,2024-01-09 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,48.09,49.19,0.0,-1.1
2024-01-09T13:00:00-05:00,2024-01-09 18:00:00+00:00,2024-01-09T14:00:00-05:00,2024-01-09 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,48.82,50.01,0.0,-1.19
