interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,lmp,energy,congestion,loss
2024-12-27T22:00:00-05:00,2024-12-28 03:00:00+00:00,2024-12-27T23:00:00-05:00,2024-12-28 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,89.02,93.35,0.0,-4.33
2024-12-27T23:00:00-05:00,2024-12-28 04:00:00+00:00,2024-12-28T00:00:00-05:00,2024-12-28 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,84.4,88.73,0.0,-4.33
2024-12-28T00:00:00-05:00,2024-12-28 05:00:00+00:00,2024-12-28T01:00:00-05:00,2024-12-28 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,78.77,82.81,0.0,-4.04
2024-12-28T01:00:00-05:00,2024-12-28 06:00:00+00:00,2024-12-28T02:00:00-05:00,2024-12-28 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,88.83,93.55,0.0,-4.72
2024-12-28T02:00:00-05:00,2024-12-28 07:00:00+00:00,2024-12-28T03:00:00-05:00,2024-12-28 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,67.15,70.82,0.0,-3.67
2024-12-28T03:00:00-05:00,2024-12-28 08:00:00+00:00,2024-12-28T04:00:00-05:00,2024-12-28 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,57.03,60.16,0.0,-3.13
2024-12-28T04:00:00-05:00,2024-12-28 09:00:00+00:00,2024-12-28T05:00:00-05:00,2024-12-28 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,56.29,59.47,0.0,-3.18
2024-12-28T05:00:00-05:00,2024-12-28 10:00:00+00:00,2024-12-28T06:00:00-05:00,2024-12-28 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.67,56.82,0.0,-3.15
2024-12-28T06:00:00-05:00,2024-12-28 11:00:00+00:00,2024-12-28T07:00:00-05:00,2024-12-28 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.11,56.2,0.0,-3.09
2024-12-28T07:00:00-05:00,2024-12-28 12:00:00+00:00,2024-12-28T08:00:00-05:00,2024-12-28 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,54.18,57.21,0.0,-3.03
2024-12-28T08:00:00-05:00,2024-12-28 13:00:00+00:00,2024-12-28T09:00:00-05:00,2024-12-28 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,58.48,61.79,0.0,-3.31
2024-12-28T09:00:00-05:00,2024-12-28 14:00:00+00:00,2024-12-28T10:00:00-05:00,2024-12-28 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,66.11,70.02,0.0,-3.91
2024-12-28T10:00:00-05:00,2024-12-28 15:00:00+00:00,2024-12-28T11:00:00-05:00,2024-12-28 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.55,54.37,0.0,-2.82
2024-12-28T11:00:00-05:00,2024-12-28 16:00:00+00:00,2024-12-28T12:00:00-05:00,2024-12-28 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.69,49.18,0.0,-2.49
2024-12-28T12:00:00-05:00,2024-12-28 17:00:00+00:00,2024-12-28T13:00:00-05:00,2024-12-28 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.83,46.1,0.0,-2.27
2024-12-28T13:00:00-05:00,2024-12-28 18:00:00+00:00,2024-12-28T14:00:00-05:00,2024-12-28 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.56,45.6,0.0,-2.04
2024-12-28T14:00:00-05:00,2024-12-28 19:00:00+00:00,2024-12-28T15:00:00-05:00,2024-12-28 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.07,39.98,0.0,-1.91
2024-12-28T15:00:00-05:00,2024-12-28 20:00:00+00:00,2024-12-28T16:00:00-05:00,2024-12-28 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.18,41.28,0.0,-2.1
2024-12-28T16:00:00-05:00,2024-12-28 21:00:00+00:00,2024-12-28T17:00:00-05:00,2024-12-28 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,52.43,55.33,0.0,-2.9
2024-12-28T17:00:00-05:00,2024-12-28 22:00:00+00:00,2024-12-28T18:00:00-05:00,2024-12-28 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,71.21,75.21,0.0,-4.0
2024-12-28T18:00:00-05:00,2024-12-28 23:00:00+00:00,2024-12-28T19:00:00-05:00,2024-12-29 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,59.26,62.48,0.0,-3.22
2024-12-28T19:00:00-05:00,2024-12-29 00:00:00+00:00,2024-12-28T20:00:00-05:00,2024-12-29 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,50.25,52.94,0.0,-2.69
2024-12-28T20:00:00-05:00,2024-12-29 01:00:00+00:00,2024-12-28T21:00:00-05:00,2024-12-29 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.04,43.23,0.0,-2.19
2024-12-28T21:00:00-05:00,2024-12-29 02:00:00+00:00,2024-12-28T22:00:00-05:00,2024-12-29 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.95,43.09,0.0,-2.14
2024-12-28T22:00:00-05:00,2024-12-29 03:00:00+00:00,2024-12-28T23:00:00-05:00,2024-12-29 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.6,40.71,0.0,-2.11
2024-12-28T23:00:00-05:00,2024-12-29 04:00:00+00:00,2024-12-29T00:00:00-05:00,2024-12-29 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.72,42.97,0.0,-2.25
2024-12-29T00:00:00-05:00,2024-12-29 05:00:00+00:00,2024-12-29T01:00:00-05:00,2024-12-29 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.68,37.72,0.0,-2.04
2024-12-29T01:00:00-05:00,2024-12-29 06:00:00+00:00,2024-12-29T02:00:00-05:00,2024-12-29 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.66,33.37,0.0,-1.71
2024-12-29T02:00:00-05:00,2024-12-29 07:00:00+00:00,2024-12-29T03:00:00-05:00,2024-12-29 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.74,32.31,0.0,-1.57
2024-12-29T03:00:00-05:00,2024-12-29 08:00:00+00:00,2024-12-29T04:00:00-05:00,2024-12-29 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.61,31.04,0.0,-1.43
2024-12-29T04:00:00-05:00,2024-12-29 09:00:00+00:00,2024-12-29T05:00:00-05:00,2024-12-29 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.36,30.74,0.0,-1.38
2024-12-29T05:00:00-05:00,2024-12-29 10:00:00+00:00,2024-12-29T06:00:00-05:00,2024-12-29 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.32,30.74,0.0,-1.42
2024-12-29T06:00:00-05:00,2024-12-29 11:00:00+00:00,2024-12-29T07:00:00-05:00,2024-12-29 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.11,30.55,0.0,-1.44
2024-12-29T07:00:00-05:00,2024-12-29 12:00:00+00:00,2024-12-29T08:00:00-05:00,2024-12-29 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.44,33.12,0.0,-1.68
2024-12-29T08:00:00-05:00,2024-12-29 13:00:00+00:00,2024-12-29T09:00:00-05:00,2024-12-29 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.1,30.62,0.0,-1.52
2024-12-29T09:00:00-05:00,2024-12-29 14:00:00+00:00,2024-12-29T10:00:00-05:00,2024-12-29 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.38,30.89,0.0,-1.51
2024-12-29T10:00:00-05:00,2024-12-29 15:00:00+00:00,2024-12-29T11:00:00-05:00,2024-12-29 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.17,32.7,0.0,-1.53
2024-12-29T11:00:00-05:00,2024-12-29 16:00:00+00:00,2024-12-29T12:00:00-05:00,2024-12-29 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.06,32.61,0.0,-1.55
2024-12-29T12:00:00-05:00,2024-12-29 17:00:00+00:00,2024-12-29T13:00:00-05:00,2024-12-29 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.94,33.61,0.0,-1.67
2024-12-29T13:00:00-05:00,2024-12-29 18:00:00+00:00,2024-12-29T14:00:00-05:00,2024-12-29 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.95,34.72,0.0,-1.77
2024-12-29T14:00:00-05:00,2024-12-29 19:00:00+00:00,2024-12-29T15:00:00-05:00,2024-12-29 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.26,33.99,0.0,-1.73
2024-12-29T15:00:00-05:00,2024-12-29 20:00:00+00:00,2024-12-29T16:00:00-05:00,2024-12-29 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.65,34.39,0.0,-1.74
2024-12-29T16:00:00-05:00,2024-12-29 21:00:00+00:00,2024-12-29T17:00:00-05:00,2024-12-29 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.19,36.12,0.0,-1.93
2024-12-29T17:00:00-05:00,2024-12-29 22:00:00+00:00,2024-12-29T18:00:00-05:00,2024-12-29 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.19,40.41,0.0,-2.22
2024-12-29T18:00:00-05:00,2024-12-29 23:00:00+00:00,2024-12-29T19:00:00-05:00,2024-12-30 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.48,38.54,0.0,-2.06
2024-12-29T19:00:00-05:00,2024-12-30 00:00:00+00:00,2024-12-29T20:00:00-05:00,2024-12-30 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.18,37.12,0.0,-1.94
2024-12-29T20:00:00-05:00,2024-12-30 01:00:00+00:00,2024-12-29T21:00:00-05:00,2024-12-30 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.92,32.58,0.0,-1.66
2024-12-29T21:00:00-05:00,2024-12-30 02:00:00+00:00,2024-12-29T22:00:00-05:00,2024-12-30 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.14,29.69,0.0,-1.55
2024-12-29T22:00:00-05:00,2024-12-30 03:00:00+00:00,2024-12-29T23:00:00-05:00,2024-12-30 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.2,29.81,0.0,-1.61
2024-12-29T23:00:00-05:00,2024-12-30 04:00:00+00:00,2024-12-30T00:00:00-05:00,2024-12-30 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.14,27.55,0.0,-1.41
2024-12-30T00:00:00-05:00,2024-12-30 05:00:00+00:00,2024-12-30T01:00:00-05:00,2024-12-30 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.12,28.47,0.0,-1.35
2024-12-30T01:00:00-05:00,2024-12-30 06:00:00+00:00,2024-12-30T02:00:00-05:00,2024-12-30 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.04,24.06,0.0,-1.02
2024-12-30T02:00:00-05:00,2024-12-30 07:00:00+00:00,2024-12-30T03:00:00-05:00,2024-12-30 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.97,23.93,0.0,-0.96
2024-12-30T03:00:00-05:00,2024-12-30 08:00:00+00:00,2024-12-30T04:00:00-05:00,2024-12-30 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,4.85,5.06,0.0,-0.21
2024-12-30T04:00:00-05:00,2024-12-30 09:00:00+00:00,2024-12-30T05:00:00-05:00,2024-12-30 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,-8.7,-9.09,0.0,0.39
2024-12-30T05:00:00-05:00,2024-12-30 10:00:00+00:00,2024-12-30T06:00:00-05:00,2024-12-30 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,15.03,15.68,0.01,-0.66
2024-12-30T06:00:00-05:00,2024-12-30 11:00:00+00:00,2024-12-30T07:00:00-05:00,2024-12-30 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.52,26.61,0.07,-1.16
2024-12-30T07:00:00-05:00,2024-12-30 12:00:00+00:00,2024-12-30T08:00:00-05:00,2024-12-30 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.34,27.56,0.03,-1.25
2024-12-30T08:00:00-05:00,2024-12-30 13:00:00+00:00,2024-12-30T09:00:00-05:00,2024-12-30 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.26,33.84,0.04,-1.62
2024-12-30T09:00:00-05:00,2024-12-30 14:00:00+00:00,2024-12-30T10:00:00-05:00,2024-12-30 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.29,45.47,0.05,-2.23
2024-12-30T10:00:00-05:00,2024-12-30 15:00:00+00:00,2024-12-30T11:00:00-05:00,2024-12-30 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.81,37.67,0.04,-1.9
2024-12-30T11:00:00-05:00,2024-12-30 16:00:00+00:00,2024-12-30T12:00:00-05:00,2024-12-30 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.47,35.32,0.05,-1.9
2024-12-30T12:00:00-05:00,2024-12-30 17:00:00+00:00,2024-12-30T13:00:00-05:00,2024-12-30 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.37,32.12,0.08,-1.83
2024-12-30T13:00:00-05:00,2024-12-30 18:00:00+00:00,2024-12-30T14:00:00-05:00,2024-12-30 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.24,27.7,0.04,-1.5
2024-12-30T14:00:00-05:00,2024-12-30 19:00:00+00:00,2024-12-30T15:00:00-05:00,2024-12-30 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.55,29.0,0.04,-1.49
2024-12-30T15:00:00-05:00,2024-12-30 20:00:00+00:00,2024-12-30T16:00:00-05:00,2024-12-30 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.21,31.69,0.07,-1.55
2024-12-30T16:00:00-05:00,2024-12-30 21:00:00+00:00,2024-12-30T17:00:00-05:00,2024-12-30 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.02,37.81,0.05,-1.84
2024-12-30T17:00:00-05:00,2024-12-30 22:00:00+00:00,2024-12-30T18:00:00-05:00,2024-12-30 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,48.45,51.02,0.06,-2.63
2024-12-30T18:00:00-05:00,2024-12-30 23:00:00+00:00,2024-12-30T19:00:00-05:00,2024-12-31 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.44,47.91,0.02,-2.49
2024-12-30T19:00:00-05:00,2024-12-31 00:00:00+00:00,2024-12-30T20:00:00-05:00,2024-12-31 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.06,39.01,0.0,-1.95
2024-12-30T20:00:00-05:00,2024-12-31 01:00:00+00:00,2024-12-30T21:00:00-05:00,2024-12-31 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.44,30.96,0.0,-1.52
2024-12-30T21:00:00-05:00,2024-12-31 02:00:00+00:00,2024-12-30T22:00:00-05:00,2024-12-31 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.81,31.34,0.0,-1.53
2024-12-30T22:00:00-05:00,2024-12-31 03:00:00+00:00,2024-12-30T23:00:00-05:00,2024-12-31 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.72,34.42,0.0,-1.7
2024-12-30T23:00:00-05:00,2024-12-31 04:00:00+00:00,2024-12-31T00:00:00-05:00,2024-12-31 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.42,26.7,0.0,-1.28
2024-12-31T00:00:00-05:00,2024-12-31 05:00:00+00:00,2024-12-31T01:00:00-05:00,2024-12-31 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.88,28.18,0.0,-1.3
2024-12-31T01:00:00-05:00,2024-12-31 06:00:00+00:00,2024-12-31T02:00:00-05:00,2024-12-31 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.06,26.33,0.0,-1.27
2024-12-31T02:00:00-05:00,2024-12-31 07:00:00+00:00,2024-12-31T03:00:00-05:00,2024-12-31 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.8,24.98,0.0,-1.18
2024-12-31T03:00:00-05:00,2024-12-31 08:00:00+00:00,2024-12-31T04:00:00-05:00,2024-12-31 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,20.22,21.19,0.0,-0.97
2024-12-31T04:00:00-05:00,2024-12-31 09:00:00+00:00,2024-12-31T05:00:00-05:00,2024-12-31 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,20.64,21.64,0.0,-1.0
2024-12-31T05:00:00-05:00,2024-12-31 10:00:00+00:00,2024-12-31T06:00:00-05:00,2024-12-31 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.21,26.39,0.0,-1.18
2024-12-31T06:00:00-05:00,2024-12-31 11:00:00+00:00,2024-12-31T07:00:00-05:00,2024-12-31 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.36,29.56,0.0,-1.2
2024-12-31T07:00:00-05:00,2024-12-31 12:00:00+00:00,2024-12-31T08:00:00-05:00,2024-12-31 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.3,44.18,0.0,-1.88
2024-12-31T08:00:00-05:00,2024-12-31 13:00:00+00:00,2024-12-31T09:00:00-05:00,2024-12-31 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.84,41.59,0.0,-1.75
2024-12-31T09:00:00-05:00,2024-12-31 14:00:00+00:00,2024-12-31T10:00:00-05:00,2024-12-31 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.21,31.15,0.0,-0.94
2024-12-31T10:00:00-05:00,2024-12-31 15:00:00+00:00,2024-12-31T11:00:00-05:00,2024-12-31 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.31,28.31,0.0,-1.0
2024-12-31T11:00:00-05:00,2024-12-31 16:00:00+00:00,2024-12-31T12:00:00-05:00,2024-12-31 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.43,26.38,0.0,-0.95
2024-12-31T12:00:00-05:00,2024-12-31 17:00:00+00:00,2024-12-31T13:00:00-05:00,2024-12-31 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.5,25.32,0.0,-0.82
2024-12-31T13:00:00-05:00,2024-12-31 18:00:00+00:00,2024-12-31T14:00:00-05:00,2024-12-31 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.31,27.09,0.0,-0.78
2024-12-31T14:00:00-05:00,2024-12-31 19:00:00+00:00,2024-12-31T15:00:00-05:00,2024-12-31 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.84,31.85,0.0,-1.01
2024-12-31T15:00:00-05:00,2024-12-31 20:00:00+00:00,2024-12-31T16:00:00-05:00,2024-12-31 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.32,36.72,0.0,-1.4
2024-12-31T16:00:00-05:00,2024-12-31 21:00:00+00:00,2024-12-31T17:00:00-05:00,2024-12-31 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.29,38.04,0.0,-1.75
2024-12-31T17:00:00-05:00,2024-12-31 22:00:00+00:00,2024-12-31T18:00:00-05:00,2024-12-31 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.67,44.89,0.0,-2.22
2024-12-31T18:00:00-05:00,2024-12-31 23:00:00+00:00,2024-12-31T19:00:00-05:00,2025-01-01 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.84,40.76,0.0,-1.92
2024-12-31T19:00:00-05:00,2025-01-01 00:00:00+00:00,2024-12-31T20:00:00-05:00,2025-01-01 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.78,32.3,0.0,-1.52
2024-12-31T20:00:00-05:00,2025-01-01 01:00:00+00:00,2024-12-31T21:00:00-05:00,2025-01-01 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.22,31.62,0.0,-1.4
2024-12-31T21:00:00-05:00,2025-01-01 02:00:00+00:00,2024-12-31T22:00:00-05:00,2025-01-01 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.49,30.92,0.0,-1.43
2024-12-31T22:00:00-05:00,2025-01-01 03:00:00+00:00,2024-12-31T23:00:00-05:00,2025-01-01 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.17,32.7,0.0,-1.53
2024-12-31T23:00:00-05:00,2025-01-01 04:00:00+00:00,2025-01-01T00:00:00-05:00,2025-01-01 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.77,32.27,0.0,-1.5
2025-01-01T00:00:00-05:00,2025-01-01 05:00:00+00:00,2025-01-01T01:00:00-05:00,2025-01-01 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,52.98,55.51,0.0,-2.53
2025-01-01T01:00:00-05:00,2025-01-01 06:00:00+00:00,2025-01-01T02:00:00-05:00,2025-01-01 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.07,41.78,0.0,-1.71
2025-01-01T02:00:00-05:00,2025-01-01 07:00:00+00:00,2025-01-01T03:00:00-05:00,2025-01-01 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.95,33.17,0.0,-1.22
2025-01-01T03:00:00-05:00,2025-01-01 08:00:00+00:00,2025-01-01T04:00:00-05:00,2025-01-01 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.35,32.38,0.0,-1.03
2025-01-01T04:00:00-05:00,2025-01-01 09:00:00+00:00,2025-01-01T05:00:00-05:00,2025-01-01 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.55,31.51,0.03,-0.99
2025-01-01T05:00:00-05:00,2025-01-01 10:00:00+00:00,2025-01-01T06:00:00-05:00,2025-01-01 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.46,32.3,0.05,-0.89
2025-01-01T06:00:00-05:00,2025-01-01 11:00:00+00:00,2025-01-01T07:00:00-05:00,2025-01-01 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.36,32.05,0.07,-0.76
2025-01-01T07:00:00-05:00,2025-01-01 12:00:00+00:00,2025-01-01T08:00:00-05:00,2025-01-01 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.99,31.64,0.03,-0.68
2025-01-01T08:00:00-05:00,2025-01-01 13:00:00+00:00,2025-01-01T09:00:00-05:00,2025-01-01 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.26,31.46,0.0,-1.2
2025-01-01T09:00:00-05:00,2025-01-01 14:00:00+00:00,2025-01-01T10:00:00-05:00,2025-01-01 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.86,31.61,0.03,-0.78
2025-01-01T10:00:00-05:00,2025-01-01 15:00:00+00:00,2025-01-01T11:00:00-05:00,2025-01-01 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.28,35.49,0.04,-1.25
2025-01-01T11:00:00-05:00,2025-01-01 16:00:00+00:00,2025-01-01T12:00:00-05:00,2025-01-01 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.05,36.54,0.04,-1.53
2025-01-01T12:00:00-05:00,2025-01-01 17:00:00+00:00,2025-01-01T13:00:00-05:00,2025-01-01 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.12,39.82,0.08,-1.78
2025-01-01T13:00:00-05:00,2025-01-01 18:00:00+00:00,2025-01-01T14:00:00-05:00,2025-01-01 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.18,41.99,0.05,-1.86
2025-01-01T14:00:00-05:00,2025-01-01 19:00:00+00:00,2025-01-01T15:00:00-05:00,2025-01-01 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.93,40.57,0.11,-1.75
2025-01-01T15:00:00-05:00,2025-01-01 20:00:00+00:00,2025-01-01T16:00:00-05:00,2025-01-01 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.0,43.89,0.13,-2.02
2025-01-01T16:00:00-05:00,2025-01-01 21:00:00+00:00,2025-01-01T17:00:00-05:00,2025-01-01 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.82,48.04,0.1,-2.32
2025-01-01T17:00:00-05:00,2025-01-01 22:00:00+00:00,2025-01-01T18:00:00-05:00,2025-01-01 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.68,54.45,0.06,-2.83
2025-01-01T18:00:00-05:00,2025-01-01 23:00:00+00:00,2025-01-01T19:00:00-05:00,2025-01-02 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.2,45.59,0.0,-2.39
2025-01-01T19:00:00-05:00,2025-01-02 00:00:00+00:00,2025-01-01T20:00:00-05:00,2025-01-02 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.44,45.75,0.0,-2.31
2025-01-01T20:00:00-05:00,2025-01-02 01:00:00+00:00,2025-01-01T21:00:00-05:00,2025-01-02 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.26,40.19,0.0,-1.93
2025-01-01T21:00:00-05:00,2025-01-02 02:00:00+00:00,2025-01-01T22:00:00-05:00,2025-01-02 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.51,37.32,0.0,-1.81
2025-01-01T22:00:00-05:00,2025-01-02 03:00:00+00:00,2025-01-01T23:00:00-05:00,2025-01-02 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.63,37.4,0.0,-1.77
2025-01-01T23:00:00-05:00,2025-01-02 04:00:00+00:00,2025-01-02T00:00:00-05:00,2025-01-02 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.45,37.17,0.0,-1.72
2025-01-02T00:00:00-05:00,2025-01-02 05:00:00+00:00,2025-01-02T01:00:00-05:00,2025-01-02 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.72,37.99,0.0,-1.27
